COUNTRY_NAME,POC,Vendedor,Frequência_de_Visita,Dia_da_Visita,Semana_da_Visita,AVG_LATITUDE,AVG_LONGITUDE,Número_de_Compras,Faturamento_Mensal_USD,Faturamento_Mensal_USD_(formatado),Visita_Semanal,Semana_1,Semana_2,Semana_3,Semana_4,Dia_da_Semana,Quartil_Faturamento,Cluster,Vendedor_Atribuído,Alto_Valor,Frequência_Ajustada,Delta_Lat,Delta_Lon,Distância_Km_Lat,Distância_Km_Lon,Distância_Total_Km,Frequência_Final,Ordem_Visita
EC,13698608,ECECB605,2,6,1.0,-0.9830518,-80.7066003,10,6950.28,"$6,950.28",0.5,1,0,0,0,sex,Q4,325,ECECB176,False,2,,,,,1.3620928784579744,2,11.0
EC,13702040,ECECB412,2,5,2.0,-0.922021,-79.72727685,10,2283.62,"$2,283.62",0.5,0,1,0,0,qui,Q1,131,ECECB524,False,2,0.027722299999999978,0.03837430000000097,3.0771752999999977,4.258995781051784,7.3361710810517815,2,1.0
EC,13703957,ECECB197,2,4,1.0,-2.15505576667,-79.83639983333,6,2323.84,"$2,323.84",0.5,1,0,0,0,qua,Q1,389,ECECB176,False,2,0.004861083330000238,0.007865816669990977,0.5395802496300264,0.8724881213611089,1.4120683709911352,2,7.0
EC,13706357,ECECB596,4,2,CMPL,0.822127675,-77.706200025,12,2878.5,"$2,878.50",1.0,0,0,0,0,seg,Q2,164,ECECB332,False,4,0.0044749249999999074,0.0063574750000015,0.4967166749999897,0.7056070803789064,1.2023237553788961,4,4.0
EC,13707603,ECECB557,2,6,1.0,-4.0227458,-79.2032134,4,2064.17,"$2,064.17",0.5,1,0,0,0,sex,Q1,84,ECECB251,False,2,0.0028657333300001753,0.006734233330007555,0.31809639963001946,0.745658268499788,1.0637546681298073,2,32.0
EC,13708482,ECECB618,2,4,1.0,-2.21752445,-80.22927185,11,3366.91,"$3,366.91",0.5,1,0,0,0,qua,Q3,63,ECECBA65,False,2,0.01845724999999998,0.15247607500000981,2.048754749999998,16.91216978974988,18.960924539749875,2,2.0
EC,13709644,ECECB233,1,6,1.0,-1.676051,-79.8252029,6,1997.55,"$1,997.55",0.25,1,0,0,0,sex,Q1,226,ECECB030,False,1,0.11559149999999985,0.010348049999990394,12.830656499999982,1.1481421335082505,13.978798633508232,1,8.0
EC,13710288,ECECB036,4,3,CMPL,-2.225464925,-80.90869475,7,5436.7,"$5,436.70",1.0,0,0,0,0,ter,Q3,87,ECECB422,False,4,0.0018367999999999718,0.0007464249999884487,0.20388479999999687,0.08279068352001019,0.28667548352000705,4,11.0
EC,13712170,ECECB562,4,4,CMPL,-0.880795975,-79.4924679,32,3351.56,"$3,351.56",1.0,0,0,0,0,qua,Q2,13,ECECB176,False,4,0.260383975,0.06523324999999147,28.902621224999997,7.2400351735443875,36.14265639854438,4,2.0
EC,13714139,ECECBA50,4,4,CMPL,-0.667193775,-80.04681265,6,4662.83,"$4,662.83",1.0,0,0,0,0,qua,Q3,96,ECECB176,False,4,0.39331520833,0.010328883330004146,43.65798812463,1.1464283175746324,44.804416442204634,4,18.0
EC,13714993,ECECBA84,2,4,1.0,-2.21124076667,-80.9509481,18,18340.7,"$18,340.70",0.5,1,0,0,0,qua,Q4,294,ECECB198,True,4,0.005114966659999887,0.006226433329999281,0.5677612992599874,0.6906194576375783,1.2583807568975658,4,1.0
EC,13850788,ECECB028,1,6,1.0,-0.0686384,-78.45097,9,8006.1,"$8,006.10",0.25,1,0,0,0,sex,Q4,330,ECECB460,True,4,0.029994733330000002,0.008679433330001984,3.32941539963,0.9634164083194221,4.2928318079494225,4,10.0
EC,13852521,ECECB219,2,3,1.0,-2.1145125,-79.9875934,20,4130.55,"$4,130.55",0.5,1,0,0,0,ter,Q3,179,ECECB018,False,2,0.009101266670000108,0.02550330000001111,1.010240600370012,2.828938707097501,3.839179307467513,2,23.0
EC,13958893,ECECBA27,1,5,1.0,-2.247822,-79.6532523,5,2625.3,"$2,625.30",0.25,1,0,0,0,qui,Q2,191,ECECB176,False,1,0.0002624999999998323,0.011132900000006885,0.029137499999981387,1.2348010234070035,1.2639385234069849,1,5.0
EC,13959616,ECECB205,4,4,CMPL,-2.19634985,-79.91525835,31,4091.86,"$4,091.86",1.0,0,0,0,0,qua,Q3,346,ECECB207,False,4,6.727499999970021e-05,8.390000000702003e-05,0.007467524999966724,0.009306058371551794,0.01677358337151852,4,6.0
EC,13968515,ECECB262,2,4,2.0,-0.90457995,-77.8064068,10,2819.25,"$2,819.25",0.5,0,1,0,0,qua,Q2,20,ECECB610,False,2,0.06116165000000007,0.010340100000007624,6.788943150000008,1.1476080600504,7.936551210050408,2,6.0
EC,13977309,ECECBA41,1,5,3.0,-4.3646825,-79.1769917,3,1988.09,"$1,988.09",0.25,0,0,1,0,qui,Q1,317,ECECB191,False,1,0.1452619333299996,0.0820644333300038,16.124074599629957,9.082734218813291,25.20680881844325,1,0.0
EC,13978027,ECECB507,2,4,1.0,-2.18259885,-79.87536325,10,3314.44,"$3,314.44",0.5,1,0,0,0,qua,Q2,11,ECECB471,False,2,0.00018160000000033705,9.634999999263982e-05,0.020157600000037412,0.010687091195504754,0.030844691195542166,2,33.0
EC,13979084,ECECB579,4,2,CMPL,-2.11861122,-79.59691316,5,1954.44,"$1,954.44",1.0,0,0,0,0,seg,Q1,323,ECECB320,False,4,0.0011918699999999838,0.004710160000001906,0.1322975699999982,0.5224703749100426,0.6547679449100408,4,17.0
EC,13982704,ECECB309,2,2,1.0,-2.2246569,-79.92043185,7,2720.4,"$2,720.40",0.5,1,0,0,0,seg,Q2,147,ECECBA60,False,2,0.015030099999999713,0.023310429999995108,1.6683410999999682,2.585507573237381,4.253848673237349,2,15.0
EC,13985511,ECECB191,4,2,CMPL,-2.11483115,-79.47489305,9,2850.64,"$2,850.64",1.0,0,0,0,0,seg,Q2,280,ECECB596,False,4,0.034823449999999756,0.04282634999999857,3.865402949999973,4.750486969099874,8.615889919099846,4,4.0
EC,14019923,ECECBA27,2,3,1.0,-2.25397746667,-79.6266603,8,3429.06,"$3,429.06",0.5,1,0,0,0,ter,Q3,191,ECECB176,False,2,0.006155466669999665,0.026592000000007943,0.6832568003699628,2.9494282852827274,3.63268508565269,2,4.0
EC,14020619,ECECB534,2,3,1.0,-0.3734672,-78.48109395,8,3023.56,"$3,023.56",0.5,1,0,0,0,ter,Q2,2,ECECB176,False,2,0.0030476999999999865,0.004737950000006208,0.3382946999999985,0.5259012777265109,0.8641959777265094,2,4.0
EC,14025375,ECECB008,2,2,1.0,-0.2882457,-78.5427286,9,2812.18,"$2,812.18",0.5,1,0,0,0,seg,Q2,80,ECECB002,False,2,0.001754599999999995,0.0012784666700014213,0.19476059999999945,0.14190800455394856,0.336668604553948,2,28.0
EC,14027846,ECECB209,4,2,CMPL,-2.09993215,-79.9231783,4,6124.76,"$6,124.76",1.0,0,0,0,0,seg,Q3,246,ECECB176,False,4,0.06977708332999999,0.09569166667000673,7.745256249629999,10.614641811109417,18.359898060739415,4,20.0
EC,14034115,ECECB192,2,4,2.0,-1.55160526667,-79.7505239,4,3027.95,"$3,027.95",0.5,0,1,0,0,qua,Q2,58,ECECB018,False,2,0.0014738333299999518,0.0008214500000036651,0.16359549962999465,0.09114751781235045,0.25474301744234507,2,16.0
EC,14047613,ECECB448,2,2,1.0,-0.95647565,-80.6389189,7,2647.64,"$2,647.64",0.5,1,0,0,0,seg,Q2,184,ECECB093,False,2,0.008301499999999962,0.0029811000000137255,0.9214664999999957,0.3308559935166083,1.252322493516604,2,1.0
EC,14048099,ECECBA73,2,3,1.0,0.07262153333,-80.04738213333,5,2307.65,"$2,307.65",0.5,1,0,0,0,ter,Q1,4,ECECB037,False,2,0.00014216666999999905,0.00367909999999938,0.015780500369999895,0.4083797719650086,0.42416027233500847,2,4.0
EC,14060791,ECECB411,2,5,2.0,-1.044407,-79.6379334,7,11730.21,"$11,730.21",0.5,0,1,0,0,qui,Q4,182,ECECB595,True,4,0.0004591000000000456,0.0011399333299948466,0.05096010000000506,0.1265115785655061,0.17747167856551116,4,21.0
EC,14072609,ECECB100,2,2,2.0,-2.5686248,-78.9358737,9,2275.12,"$2,275.12",0.5,0,1,0,0,seg,Q1,178,ECECB329,False,2,0.1308452,0.11659023333000107,14.5238172,12.928513051396669,27.452330251396667,2,6.0
EC,14074136,ECECB413,2,6,2.0,0.01390855,-79.38978445,9,2647.32,"$2,647.32",0.5,0,1,0,0,sex,Q2,57,ECECB018,False,2,0.12150319999999999,0.012477650000008111,13.486855199999999,1.3850191091930022,14.871874309193002,2,6.0
EC,14080971,ECECB198,4,4,CMPL,-3.690727925,-79.62606045,8,60321.36,"$60,321.36",1.0,0,0,0,0,qua,Q4,74,ECECB395,True,4,0.4367305749999999,0.32945852500000683,48.47709382499999,36.49405207846108,84.97114590346106,4,6.0
EC,14083149,ECECB036,2,4,1.0,-2.2312756,-80.90526255,7,2727.5,"$2,727.50",0.5,1,0,0,0,qua,Q2,87,ECECB422,False,2,0.005810675000000209,0.0034321999999917807,0.6449849250000232,0.38068535034568035,1.0256702753457037,2,36.0
EC,14109543,ECECB128,2,6,1.0,-1.0384874,-79.64151003333,12,2882.57,"$2,882.57",0.5,1,0,0,0,sex,Q2,182,ECECB176,False,2,0.07724229999999999,0.22051343332999807,8.573895299999998,24.472970661870143,33.04686596187014,2,19.0
EC,14148885,ECECB189,2,3,2.0,-0.28864205,-79.2147702,7,3051.57,"$3,051.57",0.5,0,1,0,0,ter,Q2,209,ECECB018,False,2,0.009985083330000033,0.0011064999999916836,1.1083442496300036,0.12281994146099401,1.2311641910909976,2,21.0
EC,14149781,ECECBA58,4,2,CMPL,0.8768895,-79.82636325,10,3072.45,"$3,072.45",1.0,0,0,0,0,seg,Q2,392,ECECB590,False,4,0.006020750000000019,0.022044149999999263,0.6683032500000021,2.4466140855329623,3.1149173355329642,4,8.0
EC,14156996,ECECBA02,4,3,CMPL,-1.5546811,-79.7493725,8,3174.09,"$3,174.09",1.0,0,0,0,0,ter,Q2,58,ECECB018,False,4,0.010131000000000112,0.2679614999999984,1.1245410000000124,29.732777458301204,30.857318458301215,4,17.0
EC,14159172,ECECB615,2,6,1.0,-2.02378076667,-80.73386966667,6,2079.88,"$2,079.88",0.5,1,0,0,0,sex,Q1,257,ECECBA91,False,2,0.026904066669999782,0.14555893333999848,2.986351400369976,16.14696373988288,19.133315140252858,2,3.0
EC,14195276,ECECB298,2,4,2.0,-2.1361766,-79.3127939,5,3389.75,"$3,389.75",0.5,0,1,0,0,qua,Q3,120,ECECB133,False,2,0.0284450249999999,0.13414674999999932,3.157397774999989,14.879941358353209,18.0373391333532,2,6.0
EC,14196765,ECECB332,2,3,1.0,-0.29513845,-78.47802725,6,3144.68,"$3,144.68",0.5,1,0,0,0,ter,Q2,301,ECECB176,False,2,0.0020021100000000014,0.007059570000009785,0.22223421000000015,0.7836018737540388,1.005836083754039,2,10.0
EC,14218091,ECECBA34,2,7,1.0,-3.285416,-79.79508465,6,1983.58,"$1,983.58",0.5,1,0,0,0,sab,Q1,3,ECECB176,False,2,0.0465289333300003,0.03218944999998996,5.164711599630033,3.567156450217915,8.731868049847948,2,3.0
EC,14218806,ECECB262,2,4,1.0,-0.9340696,-77.77197455,9,2061.93,"$2,061.93",0.5,1,0,0,0,qua,Q1,20,ECECB610,False,2,0.029489650000000034,0.034432250000008935,3.273351150000004,3.8214718689867153,7.09482301898672,2,7.0
EC,14228251,ECECB330,2,5,2.0,-0.3380125,-78.43798565,2,50093.72,"$50,093.72",0.5,0,1,0,0,qui,Q4,403,ECECB554,True,4,0.0016243750000000112,0.013532924999992701,0.18030562500000125,1.502128535115189,1.6824341601151902,4,28.0
EC,14231941,ECECB599,1,5,2.0,-0.4172617,-76.8631457,4,2347.78,"$2,347.78",0.25,0,1,0,0,qui,Q1,324,ECECB553,False,1,0.11829529999999999,0.008579900000000862,13.1307783,0.9523436451339393,14.08312194513394,1,1.0
EC,11804353,ECECB013,4,6,CMPL,-1.7832367,-79.6815492,7,17351.65,"$17,351.65",1.0,0,0,0,0,sex,Q4,1,ECECB584,True,4,0.031319366670000015,0.5508257999999984,3.4764497003700017,61.11205335583421,64.58850305620422,4,5.0
EC,11805157,ECECB584,2,4,2.0,-1.7290816,-79.564683,3,1960.4,"$1,960.40",0.5,0,1,0,0,qua,Q1,342,ECECB093,False,2,0.042616149999999964,0.03745454999999254,4.730392649999996,4.155562051280177,8.885954701280173,2,8.0
EC,11805198,ECECB465,2,3,1.0,-1.9951506,-79.35609685,10,9487.22,"$9,487.22",0.5,1,0,0,0,ter,Q4,203,ECECB465,True,4,0.03845065000000014,0.12025835000000029,4.268022150000016,13.34058457858426,17.608606728584277,4,6.0
EC,11806206,ECECB506,4,4,CMPL,-2.14606556667,-79.9282202,16,4522.98,"$4,522.98",1.0,0,0,0,0,qua,Q3,338,ECECB176,False,4,6.0766669999878786e-05,8.000000008223651e-06,0.006745100369986545,0.0008873771660647243,0.00763247753605127,4,16.0
EC,11806601,ECECB026,4,6,CMPL,-1.803943025,-79.537326075,10,120364.44,"$120,364.44",1.0,0,0,0,0,sex,Q4,102,ECECB026,True,4,0.87256014167,0.07535982500000671,96.85417572537,8.360794879912424,105.21497060528242,4,3.0
EC,11807323,ECECBA38,1,6,1.0,-1.3564223,-79.8993828,11,2094.47,"$2,094.47",0.25,1,0,0,0,sex,Q1,115,ECECBA38,False,1,0.007764050000000022,0.013122049999992669,0.8618095500000025,1.4561394007847615,2.317948950784764,1,13.0
EC,11810596,ECECBA17,2,3,1.0,-3.0391377,-79.74219475,3,4770.2,"$4,770.20",0.5,1,0,0,0,ter,Q3,41,ECECB018,False,2,0.12823326667000012,0.07603311667000412,14.233892600370014,8.427805985358928,22.661698585728942,2,16.0
EC,11810994,ECECBA65,2,3,2.0,-3.9892398,-79.35934773333,5,27221.56,"$27,221.56",0.5,0,1,0,0,ter,Q4,14,ECECB558,True,4,0.014323150000000062,0.4814213333299904,1.589869650000007,53.30829539487833,54.89816504487833,4,11.0
EC,11811909,ECECBA50,2,6,1.0,-0.66716945,-80.04688315,19,6870.9,"$6,870.90",0.5,1,0,0,0,sex,Q4,96,ECECB572,False,2,2.4324999999936203e-05,7.049999999253487e-05,0.0027000749999929186,0.007824969476153836,0.010525044476146755,2,11.0
EC,11814451,ECECBA38,1,7,1.0,-1.5451475,-80.0095535,8,6346.02,"$6,346.02",0.25,1,0,0,0,sab,Q4,91,ECECBA43,False,1,0.18872519999999993,0.11017069999999762,20.94849719999999,12.22450110686235,33.17299830686234,1,5.0
EC,11815278,ECECB551,2,5,1.0,-2.92640365,-79.03726505,6,2069.81,"$2,069.81",0.5,1,0,0,0,qui,Q1,412,ECECB176,False,2,0.018275350000000135,0.02057747499999607,2.028563850000015,2.281121113603225,4.30968496360324,2,8.0
EC,11815457,ECECB230,4,4,CMPL,-2.0898705,-79.9646674,6,2021.91,"$2,021.91",1.0,0,0,0,0,qua,Q1,326,ECECB176,False,4,0.1040011999999999,0.021278633329998797,11.54413319999999,2.360357278414161,13.904490478414152,4,3.0
EC,11816018,ECECB213,4,2,CMPL,-2.2669496,-79.8876216,12,57097.52,"$57,097.52",1.0,0,0,0,0,seg,Q4,153,ECECB234,True,4,0.04936668332999972,0.048823483329996975,5.4797018496299685,5.415165305094097,10.894867154724064,4,32.0
EC,11819072,ECECB251,2,4,2.0,-2.2229654,-79.9175644,8,3421.65,"$3,421.65",0.5,0,1,0,0,qua,Q3,147,ECECBA60,False,2,0.0031320799999998705,0.005627300000000446,0.34766087999998563,0.624160234135944,0.9718211141359296,2,32.0
EC,11821092,ECECB471,4,3,CMPL,-2.15716533333,-79.93576223333,8,3216.42,"$3,216.42",1.0,0,0,0,0,ter,Q2,338,ECECB224,False,4,0.018443206669999768,0.028687793329993383,2.047195940369974,3.1820884292777842,5.2292843696477584,4,2.0
EC,11821203,ECECB204,2,3,1.0,-2.09197946667,-79.96927746667,2,2238.72,"$2,238.72",0.5,1,0,0,0,ter,Q1,326,ECECB176,False,2,0.004770333330000209,0.0072000000000116415,0.5295069996300232,0.7986673440276195,1.3281743436576428,2,41.0
EC,11822720,ECECB213,4,2,CMPL,-2.21835945,-79.92702435,8,10975.66,"$10,975.66",1.0,0,0,0,0,seg,Q4,147,ECECBA60,True,4,0.04859014999999989,0.0394027499999936,5.3935066499999875,4.370427439558918,9.763934089558905,4,1.0
EC,11823047,ECECB309,4,4,CMPL,-2.18148403333,-80.09181296667,7,4311.24,"$4,311.24",1.0,0,0,0,0,qua,Q3,175,ECECB209,False,4,0.043172866669999976,0.17138111667000544,4.792188200369997,19.009517187713154,23.80170538808315,4,2.0
EC,11826003,ECECB209,4,2,CMPL,-2.1057804,-79.95728225,2,12697.99,"$12,697.99",1.0,0,0,0,0,seg,Q4,326,ECECBA51,True,4,0.00584825000000011,0.034103950000002214,0.6491557500000122,3.782982044914345,4.432137794914357,4,9.0
EC,11826287,ECECBA99,2,2,2.0,-2.1805404,-79.84501575,6,3281.53,"$3,281.53",0.5,0,1,0,0,seg,Q2,389,ECECBA45,False,2,0.0023013000000000616,0.0007487499999996317,0.25544430000000684,0.08305106886008191,0.33849536886008874,2,15.0
EC,11829439,ECECBA12,2,2,1.0,-3.16843923333,-79.8284235,6,5639.34,"$5,639.34",0.5,1,0,0,0,seg,Q3,173,ECECB018,False,2,0.09597671667000007,0.05371024999999463,10.653415550370008,5.952724254588596,16.606139804958605,2,8.0
EC,11829518,ECECBA55,2,2,2.0,-2.116324,-79.98099853333,24,2581.02,"$2,581.02",0.5,0,1,0,0,seg,Q2,179,ECECB018,False,2,0.00823229999999997,0.010429216670004848,0.9137852999999967,1.156853437269739,2.0706387372697357,2,15.0
EC,11830148,ECECB582,1,5,2.0,-2.331022,-79.4014338,2,2486.14,"$2,486.14",0.25,0,1,0,0,qui,Q2,174,ECECB018,False,1,0.0006797000000000608,0.0025445000000132723,0.07544670000000675,0.2822057869239767,0.35765248692398344,1,6.0
EC,11838340,ECECB067,4,6,CMPL,-0.47137723333,-76.9908575,7,72254.79,"$72,254.79",1.0,0,0,0,0,sex,Q4,25,ECECB127,True,4,0.21891569166999997,0.31917547499999444,24.299641775369995,35.42727874486292,59.72692052023291,4,46.0
EC,11841411,ECECB252,4,2,CMPL,-2.20254606667,-79.926229,6,2044.27,"$2,044.27",1.0,0,0,0,0,seg,Q1,147,ECECBA60,False,4,0.010814333329999926,0.00390820000001213,1.2003909996299917,0.4334897051795285,1.6338807048095203,4,9.0
EC,11843473,ECECB569,2,3,1.0,0.86640783333,-79.85071533333,7,2726.69,"$2,726.69",0.5,1,0,0,0,ter,Q2,12,ECECB176,False,2,0.08980468333000002,0.23849744166999187,9.968319849630003,26.47018933560703,36.43850918523704,2,16.0
EC,11850035,ECECB088,1,6,2.0,-0.0065941,-78.1779185,5,2371.54,"$2,371.54",0.25,0,1,0,0,sex,Q1,292,ECECB334,False,1,0.0597918,0.011487500000001205,6.6368898,1.2751124915554322,7.9120022915554316,1,1.0
EC,11850290,ECECB245,4,2,CMPL,-3.825361525,-78.75919845,6,4027.57,"$4,027.57",1.0,0,0,0,0,seg,Q3,24,ECECB230,False,4,0.00346832500000005,0.0004376499999949601,0.38498407500000553,0.048470917349769334,0.43345499234977486,4,0.0
EC,11852424,ECECB603,2,2,2.0,-1.0069603,-77.81984645,13,4699.93,"$4,699.93",0.5,0,1,0,0,seg,Q3,98,ECECBA57,False,2,0.012226049999999988,0.04520209999999736,1.3570915499999987,5.016658246054348,6.373749796054347,2,66.0
EC,11855281,ECECB023,2,4,2.0,0.9092315,-79.68873546667,10,64982.88,"$64,982.88",0.5,0,1,0,0,qua,Q4,266,ECECB331,True,4,0.83060565,0.3376871333300073,92.19722715,37.47855223362603,129.67577938362604,4,10.0
EC,11855912,ECECB429,1,6,2.0,0.9723124,-79.6620684,7,3647.1,"$3,647.10",0.25,0,1,0,0,sex,Q3,72,ECECB176,False,1,,,,,1.9014355039457946,1,11.0
EC,11858521,ECECB424,4,4,CMPL,0.98691786667,-79.65473673333,18,2580.5,"$2,580.50",1.0,0,0,0,0,qua,Q2,72,ECECB176,False,4,0.002958613329999915,0.006519826670000839,0.3284060796299906,0.7235934022116913,1.051999481841682,4,3.0
EC,11860557,ECECB426,2,4,2.0,0.961538,-79.63038473333,8,2125.69,"$2,125.69",0.5,0,1,0,0,qua,Q1,72,ECECB401,False,2,0.03199565000000004,0.19532623333000743,3.551517150000005,21.67815887009893,25.229676020098935,2,8.0
EC,11863215,ECECB260,2,6,2.0,-1.5941517,-78.99497935,5,3182.36,"$3,182.36",0.5,0,1,0,0,sex,Q2,49,ECECB018,False,2,0.06233270000000002,0.30810694999999555,6.918929700000002,34.18663472672828,41.10556442672828,2,7.0
EC,11863315,ECECB401,2,6,2.0,-1.2347754,-79.23910445,1,2291.42,"$2,291.42",0.5,0,1,0,0,sex,Q1,135,ECECB512,False,2,0.0024580499999999894,0.004329350000006116,0.2728435499999988,0.4804462589044649,0.7532898089044637,2,0.0
EC,11865671,ECECB313,2,6,1.0,0.3451196,-78.1217204,5,4053.03,"$4,053.03",0.5,1,0,0,0,sex,Q3,59,ECECB176,False,2,0.023582099999999995,0.0034370000000052414,2.6176130999999994,0.3815000790589573,2.9991131790589565,2,29.0
EC,11867664,ECECB046,2,4,2.0,-0.94840983333,-80.64195373333,19,35047.8,"$35,047.80",0.5,0,1,0,0,qua,Q4,184,ECECBA52,True,4,0.0062200666700000795,0.059421091670003534,0.6904274003700088,6.59483758722481,7.285264987594819,4,7.0
EC,11867696,ECECB597,2,7,1.0,0.08673823333,-76.88893783333,8,3276.76,"$3,276.76",0.5,1,0,0,0,sab,Q2,275,ECECB568,False,2,0.00229933333,0.003821466669990059,0.25522599963000003,0.42418231429885345,0.6794083139288535,2,11.0
EC,11868587,ECECBA43,4,3,CMPL,-1.350031425,-80.578627225,4,39674.22,"$39,674.22",1.0,0,0,0,0,ter,Q4,36,ECECB036,True,4,0.009249591670000168,0.008665358330006256,1.0267046753700186,0.9615877803815286,1.9882924557515471,4,6.0
EC,11869968,ECECB012,2,4,2.0,-2.2417787,-80.91524593333,4,5634.91,"$5,634.91",0.5,0,1,0,0,qua,Q3,87,ECECB422,False,2,0.30339839999999985,0.19015993332999415,33.677222399999984,21.091597977398408,54.76882037739839,2,31.0
EC,11872673,ECECBA56,2,4,2.0,-2.71940725,-78.3172538,6,3721.21,"$3,721.21",0.5,0,1,0,0,qua,Q3,218,ECECB281,False,2,0.33139260000000004,0.31035219999999697,36.7845786,34.41029975713109,71.1948783571311,2,0.0
EC,11873253,ECECB191,2,2,2.0,-2.1496984,-79.51866825,7,2612.25,"$2,612.25",0.5,0,1,0,0,seg,Q2,280,ECECB596,False,2,0.034867250000000016,0.043775199999998904,3.870264750000002,4.8556275632413275,8.72589231324133,2,2.0
EC,11874629,ECECBA96,2,5,2.0,-2.30278845,-78.1189208,5,2406.25,"$2,406.25",0.5,0,1,0,0,qui,Q1,281,ECECB176,False,2,0.35709235000000006,0.12823413332999678,39.63725085000001,14.222494011189193,53.8597448611892,2,4.0
EC,11875623,ECECB026,4,7,CMPL,-2.18195945,-79.51293775,8,11671.21,"$11,671.21",1.0,0,0,0,0,sab,Q4,22,ECECB262,True,4,0.378016425,0.024388324999989663,41.959823175,2.705141299829524,44.66496447482952,4,11.0
EC,11876174,ECECB318,1,6,1.0,-0.4397124,-76.9999926,7,2481.02,"$2,481.02",0.25,1,0,0,0,sex,Q2,25,ECECB127,False,1,0.01086029999999999,0.011272250000004647,1.2054932999999988,1.2511829037224782,2.456676203722477,1,30.0
EC,11878720,ECECB026,2,4,2.0,-2.6795141,-79.62387733333,6,99915.82,"$99,915.82",0.5,0,1,0,0,qua,Q4,34,ECECB303,True,4,0.4975546500000001,0.1109395833299942,55.22856615000001,12.300829964029425,67.52939611402944,4,14.0
EC,11879930,ECECB024,4,5,CMPL,-1.02400325,-79.460995125,32,34697.13,"$34,697.13",1.0,0,0,0,0,qui,Q4,350,ECECB062,True,4,0.17030765000000003,0.11545432500000175,18.904149150000002,12.813383399293077,31.71753254929308,4,5.0
EC,11881830,ECECBA75,4,3,CMPL,0.231690825,-79.879321,10,3070.08,"$3,070.08",1.0,0,0,0,0,ter,Q2,183,ECECB599,False,4,0.136250255,0.09724575999999274,15.123778304999998,10.794191105780758,25.917969410780756,4,0.0
EC,11886402,ECECB562,2,2,2.0,-0.67617423333,-79.61195886667,10,5618.44,"$5,618.44",0.5,0,1,0,0,seg,Q3,167,ECECB240,False,2,0.2046217416699999,0.11949096666999992,22.71301332536999,13.262573676843141,35.97558700221313,2,0.0
EC,11886499,ECECB175,4,2,CMPL,-3.35990523333,-79.82924796667,9,2800.52,"$2,800.52",1.0,0,0,0,0,seg,Q2,362,ECECB232,False,4,0.004698333339999916,0.013744566660008672,0.5215150007399907,1.523024442307086,2.0445394430470767,4,6.0
EC,11888303,ECECB466,2,6,2.0,-2.6453004,-80.3793528,11,1969.77,"$1,969.77",0.5,0,1,0,0,sex,Q1,143,ECECB176,False,2,0.00913333999999999,0.012486799999990694,1.0138007399999989,1.3845578298330892,2.3983585698330883,2,27.0
EC,11891816,ECECBA49,2,4,1.0,-1.04015955,-80.3194973,10,6487.32,"$6,487.32",0.5,1,0,0,0,qua,Q4,348,ECECB289,False,2,0.030395699999999914,0.34701559999999176,3.3739226999999907,38.51238436305438,41.886307063054375,2,5.0
EC,11894033,ECECBA36,4,7,CMPL,-1.4215453,-79.5576882,9,3341.18,"$3,341.18",1.0,0,0,0,0,sab,Q2,353,ECECB296,False,4,0.022471233329999896,0.0942333666699966,2.494306899629988,10.456684473714311,12.9509913733443,4,3.0
EC,11894353,ECECBA44,4,3,CMPL,-1.5623298,-80.812243225,10,5634.18,"$5,634.18",1.0,0,0,0,0,ter,Q3,104,ECECB099,False,4,0.0029988666700000444,0.0010014749999953665,0.3328742003700049,0.1111224006187307,0.4439966009887356,4,2.0
EC,11897605,ECECB233,2,3,1.0,-1.698678,-79.9978714,9,2764.18,"$2,764.18",0.5,1,0,0,0,ter,Q2,287,ECECB466,False,2,0.022626999999999953,0.17266850000000034,2.5115969999999948,19.15778080358407,21.669377803584066,2,8.0
EC,11899133,ECECB495,4,5,CMPL,-0.760829475,-80.5108698,7,2490.37,"$2,490.37",1.0,0,0,0,0,qui,Q2,222,ECECBA90,False,4,,,,,19.634253636056094,4,0.0
EC,11900029,ECECB192,2,6,1.0,-1.641388,-79.8025398,7,6768.22,"$6,768.22",0.5,1,0,0,0,sex,Q4,226,ECECB030,False,2,0.08978273333000009,0.05201590000000067,9.965883399630009,5.771395836826826,15.737279236456835,2,2.0
EC,11902855,ECECB027,4,3,CMPL,-0.0647154,-78.2885153,4,3710.35,"$3,710.35",1.0,0,0,0,0,ter,Q3,332,ECECB093,False,4,0.01174786667000001,0.055222233329999426,1.3040132003700011,6.129663989628486,7.433677189998487,4,12.0
EC,11904108,ECECB538,4,2,CMPL,-0.124611575,-78.484980225,7,2984.81,"$2,984.81",1.0,0,0,0,0,seg,Q2,46,ECECB586,False,4,0.040100025,0.014683175000001825,4.451102775,1.629828570356043,6.080931345356043,4,12.0
EC,11904911,ECECB034,2,2,2.0,-0.15598553333,-78.43441206667,7,2172.25,"$2,172.25",0.5,0,1,0,0,seg,Q1,245,ECECB434,False,2,0.018781166660000015,0.00409276665999414,2.0847094992600015,0.45429541568197995,2.5390049149419815,2,13.0
EC,11905942,ECECB536,2,4,1.0,-0.10601445,-78.4906167,10,2071.42,"$2,071.42",0.5,1,0,0,0,qua,Q1,374,ECECB176,False,2,0.010767800000000008,0.0032102999999921167,1.195225800000001,0.3563426900082443,1.5515684900082451,2,27.0
